ticket,fecha_venta,id_local,local,tipo_local,id_ciudad,ciudad,estado,pais,venta_ticket,item,id_estilo,id_medida,cantidad,estilo,medida,precio_lista,precio_venta,venta_item,costo_urinario,costo_venta,utilidad,id_tipo_calzado,tipo_calzado
28657,25/06/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,19N,1,CITUAN,19 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
29435,03/07/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,030.00",1,S002,23N,1,CITUAN,23 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
29627,06/07/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,18M,1,CITUAN,18 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
30527,15/07/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,20N,1,CITUAN,20 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
31024,20/07/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,030.00",1,S002,29N,1,CITUAN,29 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
31346,24/07/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,27N,1,CITUAN,27 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
31904,29/07/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$6,062.00",3,S002,30M,1,CITUAN,30 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
31933,30/07/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,23N,1,CITUAN,23 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
31945,30/07/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,21N,1,CITUAN,21 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
32214,01/08/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,22M,1,CITUAN,22 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
33432,11/08/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,30N,1,CITUAN,30 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
33680,13/08/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,24M,1,CITUAN,24 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
33931,14/08/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,29M,1,CITUAN,29 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
34445,18/08/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$3,829.00",1,S002,28N,1,CITUAN,28 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
35930,30/08/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$3,183.00",1,S002,27N,1,CITUAN,27 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
36331,02/09/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$8,120.00",1,S002,27N,4,CITUAN,27 NORMAL,2030.00,2030.00,8120.00,394.00,1576.00,6544.00, S ,DEPORTIVO
36358,03/09/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,19N,1,CITUAN,19 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
36605,06/09/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,21M,1,CITUAN,21 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
37336,12/09/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,27M,1,CITUAN,27 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
37640,14/09/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,25M,1,CITUAN,25 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
39984,05/10/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,29N,1,CITUAN,29 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
41571,20/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,21M,1,CITUAN,21 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
42377,29/10/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,18N,1,CITUAN,18 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
42386,29/10/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$4,060.00",1,S002,29M,2,CITUAN,29 Y MEDIO,2030.00,2030.00,4060.00,394.00,788.00,3272.00, S ,DEPORTIVO
43256,06/11/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,29N,1,CITUAN,29 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
43697,11/11/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,27N,1,CITUAN,27 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
44566,18/11/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,29N,1,CITUAN,29 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
46183,01/12/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,22N,1,CITUAN,22 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
50111,02/01/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$3,183.00",2,S002,28N,1,CITUAN,28 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
50223,03/01/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,24N,1,CITUAN,24 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
50372,04/01/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,29M,1,CITUAN,29 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
50417,04/01/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,030.00",1,S002,25N,1,CITUAN,25 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
50591,06/01/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,21M,1,CITUAN,21 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
51115,10/01/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,23M,1,CITUAN,23 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
51180,10/01/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,26N,1,CITUAN,26 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
51614,15/01/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,19N,1,CITUAN,19 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
52227,20/01/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,18M,1,CITUAN,18 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
52403,22/01/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,26M,1,CITUAN,26 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
52962,27/01/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,23N,1,CITUAN,23 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
53558,30/01/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$5,859.00",2,S002,29M,2,CITUAN,29 Y MEDIO,2030.00,2030.00,4060.00,394.00,788.00,3272.00, S ,DEPORTIVO
54939,11/02/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,20N,1,CITUAN,20 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
55468,15/02/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,030.00",1,S002,26M,1,CITUAN,26 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
56301,21/02/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,28N,1,CITUAN,28 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
56672,25/02/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$4,060.00",1,S002,24N,1,CITUAN,24 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
56672,25/02/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$4,060.00",2,S002,30M,1,CITUAN,30 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
57161,28/02/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,22N,1,CITUAN,22 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
59138,16/03/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,21M,1,CITUAN,21 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
59984,25/03/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,20M,1,CITUAN,20 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
61017,02/04/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,22N,1,CITUAN,22 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
61044,02/04/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,30N,1,CITUAN,30 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
61966,11/04/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,30M,1,CITUAN,30 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
63694,23/04/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,24M,1,CITUAN,24 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
64090,27/04/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$3,183.00",2,S002,25M,1,CITUAN,25 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
64194,28/04/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$6,090.00",1,S002,20M,3,CITUAN,20 Y MEDIO,2030.00,2030.00,6090.00,394.00,1182.00,4908.00, S ,DEPORTIVO
64409,01/05/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,19N,1,CITUAN,19 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
64431,01/05/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,23M,1,CITUAN,23 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
65110,07/05/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,29M,1,CITUAN,29 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
65217,08/05/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,18N,1,CITUAN,18 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
66720,23/05/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,27N,1,CITUAN,27 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
67545,29/05/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$6,090.00",1,S002,29M,3,CITUAN,29 Y MEDIO,2030.00,2030.00,6090.00,394.00,1182.00,4908.00, S ,DEPORTIVO
68231,05/06/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,30M,1,CITUAN,30 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
68684,07/06/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,22M,1,CITUAN,22 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
68821,08/06/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,26M,1,CITUAN,26 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
69760,17/06/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,22N,1,CITUAN,22 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
70037,19/06/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,22N,1,CITUAN,22 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
71059,30/06/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,030.00",1,S002,23N,1,CITUAN,23 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
71366,02/07/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,28N,1,CITUAN,28 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
71386,02/07/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,25M,1,CITUAN,25 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
72073,08/07/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,22N,1,CITUAN,22 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
72468,12/07/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,030.00",1,S002,26N,1,CITUAN,26 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
72942,14/07/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,22N,1,CITUAN,22 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
73122,14/07/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$3,709.00",2,S002,27N,1,CITUAN,27 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
73264,16/07/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$8,120.00",1,S002,27N,4,CITUAN,27 NORMAL,2030.00,2030.00,8120.00,394.00,1576.00,6544.00, S ,DEPORTIVO
73664,18/07/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,19N,1,CITUAN,19 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
73979,21/07/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,21M,1,CITUAN,21 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
74807,27/07/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,20M,1,CITUAN,20 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
74915,28/07/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,27N,1,CITUAN,27 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
75179,29/07/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$5,659.00",2,S002,18N,1,CITUAN,18 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
75573,02/08/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,030.00",1,S002,29M,1,CITUAN,29 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
75710,04/08/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,21M,1,CITUAN,21 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
75746,04/08/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,20M,1,CITUAN,20 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
77291,17/08/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$4,060.00",1,S002,22N,2,CITUAN,22 NORMAL,2030.00,2030.00,4060.00,394.00,788.00,3272.00, S ,DEPORTIVO
79759,06/09/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,26M,1,CITUAN,26 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
80198,09/09/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,30M,1,CITUAN,30 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
80313,10/09/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,25N,1,CITUAN,25 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
80499,13/09/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$8,120.00",1,S002,20N,4,CITUAN,20 NORMAL,2030.00,2030.00,8120.00,394.00,1576.00,6544.00, S ,DEPORTIVO
80596,13/09/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,28M,1,CITUAN,28 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
81278,20/09/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,22N,1,CITUAN,22 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
81459,21/09/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,18M,1,CITUAN,18 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
82402,30/09/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,26N,1,CITUAN,26 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
82515,01/10/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,25N,1,CITUAN,25 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
82746,03/10/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,21N,1,CITUAN,21 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
83457,09/10/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,23M,1,CITUAN,23 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
83997,14/10/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,30N,1,CITUAN,30 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
84847,23/10/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,24M,1,CITUAN,24 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
85092,27/10/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,030.00",1,S002,24M,1,CITUAN,24 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
85666,04/11/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,20N,1,CITUAN,20 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
86050,07/11/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,29M,1,CITUAN,29 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
86280,11/11/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,25N,1,CITUAN,25 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
86641,14/11/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,30M,1,CITUAN,30 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
88322,28/11/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,22N,1,CITUAN,22 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
89310,06/12/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,"$2,030.00",1,S002,28N,1,CITUAN,28 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
89347,07/12/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,030.00",1,S002,26M,1,CITUAN,26 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
93828,25/12/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$2,030.00",1,S002,27M,1,CITUAN,27 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
106957,17/05/2021,17,HYDE PARK,PREMIUM,CHI,CHICAGO,ILLINOIS,ESTADOS UNIDOS,"$2,030.00",1,D002,22N,1,TANGERINE,22 NORMAL,2115.00,2030.00,2030.00,386.00,386.00,1644.00, D ,DAMA
